Index	Queue	Material	Pass	Shader	Mesh	SubMesh	IndexCount	BaseIndex	BaseVertex
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
	2000	00000219E3F5C520	0	19	2	0	276	115452	27967
